book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Pride and Prejudice.clean,1908,"gone through!"" Her sister, however, assured her of her being perfectly well; and their conversation, which had been passing while Mr. and Mrs. Gardiner were engaged with their children, was now put an end to by the approach of the whole party. Jane ran to her uncle and aunt, and welcomed and thanked them both, with alternate smiles and tears. When they were all in the drawing-room, the questions which Elizabeth had already asked were of course repeated by the others, and they soon found that Jane had no intelligence to give.",0.131692,-0.078769,0.014892,90,65,0.722222,0.131692,0.565846,0.4606155,0.507446
Pride and Prejudice.clean,1909,"an end to by the approach of the whole party. Jane ran to her uncle and aunt, and welcomed and thanked them both, with alternate smiles and tears. When they were all in the drawing-room, the questions which Elizabeth had already asked were of course repeated by the others, and they soon found that Jane had no intelligence to give. The sanguine hope of good, however, which the benevolence of her heart suggested, had not yet deserted her; she still expected that it would all end well, and that every morning would bring some letter, either from Lydia or her father, to explain their proceedings, and, perhaps, announce the marriage. Mrs.",0.138145,-0.094553,0.003921,108,76,0.703704,0.138145,0.5690725,0.4527235,0.5019605
Pride and Prejudice.clean,1910,"soon found that Jane had no intelligence to give. The sanguine hope of good, however, which the benevolence of her heart suggested, had not yet deserted her; she still expected that it would all end well, and that every morning would bring some letter, either from Lydia or her father, to explain their proceedings, and, perhaps, announce the marriage. Mrs. Bennet, to whose apartment they all repaired, after a few minutes' conversation together, received them exactly as might be expected; with tears and lamentations of regret, invectives against the villainous conduct of Wickham, and complaints of her own sufferings and ill-usage; blaming everybody but the person to whose ill-judging indulgence the errors of her daughter must be principally owing. ""If I had been able,"" said she, ""to carry my point in going to Brighton with all my family, _this_ would not have happened: but poor dear Lydia had nobody to take care of her.",0.070529,-0.092827,0.032163,152,104,0.684211,0.070529,0.5352645,0.4535865,0.5160815
Pride and Prejudice.clean,1911,"complaints of her own sufferings and ill-usage; blaming everybody but the person to whose ill-judging indulgence the errors of her daughter must be principally owing. ""If I had been able,"" said she, ""to carry my point in going to Brighton with all my family, _this_ would not have happened: but poor dear Lydia had nobody to take care of her. Why did the Forsters ever let her go out of their sight? I am sure there was some great neglect or other on their side, for she is not the kind of girl to do such a thing, if she had been well looked after.",0.030424,-0.125061,-0.026939,101,66,0.653465,0.030424,0.515212,0.4374695,0.4865305
Pride and Prejudice.clean,1912,"would not have happened: but poor dear Lydia had nobody to take care of her. Why did the Forsters ever let her go out of their sight? I am sure there was some great neglect or other on their side, for she is not the kind of girl to do such a thing, if she had been well looked after. I always thought they were very unfit to have the charge of her; but I was over-ruled, as I always am. Poor, dear child! And now here's Mr. Bennet gone away, and I know he will fight Wickham, wherever he meets him, and then he will be killed, and what is to become of us all?",0.057064,-0.096654,0.019077,109,78,0.715596,0.057064,0.528532,0.451673,0.5095385
Pride and Prejudice.clean,1913,"been well looked after. I always thought they were very unfit to have the charge of her; but I was over-ruled, as I always am. Poor, dear child! And now here's Mr. Bennet gone away, and I know he will fight Wickham, wherever he meets him, and then he will be killed, and what is to become of us all? The Collinses will turn us out, before he is cold in his grave; and if you are not kind to us, brother, I do not know what we shall do."" They all exclaimed against such terrific ideas; and Mr.",0.082486,-0.076472,0.103708,96,72,0.75,0.082486,0.541243,0.461764,0.551854
Pride and Prejudice.clean,1914,"will fight Wickham, wherever he meets him, and then he will be killed, and what is to become of us all? The Collinses will turn us out, before he is cold in his grave; and if you are not kind to us, brother, I do not know what we shall do."" They all exclaimed against such terrific ideas; and Mr. Gardiner, after general assurances of his affection for her and all her family, told her that he meant to be in London the very next day, and would assist Mr.",0.121033,-0.054967,0.130639,84,61,0.72619,0.121033,0.5605165,0.4725165,0.5653195
Pride and Prejudice.clean,1915,"cold in his grave; and if you are not kind to us, brother, I do not know what we shall do."" They all exclaimed against such terrific ideas; and Mr. Gardiner, after general assurances of his affection for her and all her family, told her that he meant to be in London the very next day, and would assist Mr. Bennet in every endeavour for recovering Lydia. ""Do not give way to useless alarm,"" added he: ""though it is right to be prepared for the worst, there is no occasion to look on it as certain. It is not quite a week since they left Brighton.",0.063485,-0.070324,0.046824,97,68,0.701031,0.063485,0.5317425,0.464838,0.523412
Pride and Prejudice.clean,1916,"he meant to be in London the very next day, and would assist Mr. Bennet in every endeavour for recovering Lydia. ""Do not give way to useless alarm,"" added he: ""though it is right to be prepared for the worst, there is no occasion to look on it as certain. It is not quite a week since they left Brighton. In a few days more, we may gain some news of them; and till we know that they are not married, and have no design of marrying, do not let us give the matter over as lost.",0.051294,-0.074691,0.049074,89,68,0.764045,0.051294,0.525647,0.4626545,0.524537
Pride and Prejudice.clean,1917,"for the worst, there is no occasion to look on it as certain. It is not quite a week since they left Brighton. In a few days more, we may gain some news of them; and till we know that they are not married, and have no design of marrying, do not let us give the matter over as lost. As soon as I get to town, I shall go to my brother, and make him come home with me to Gracechurch Street, and then we may consult together as to what is to be done."" ""Oh, my dear brother,"" replied Mrs. Bennet, ""that is exactly what I could most wish for.",0.063525,-0.09355,0.041437,99,80,0.808081,0.063525,0.5317625,0.453225,0.5207185
Pride and Prejudice.clean,1918,"let us give the matter over as lost. As soon as I get to town, I shall go to my brother, and make him come home with me to Gracechurch Street, and then we may consult together as to what is to be done."" ""Oh, my dear brother,"" replied Mrs. Bennet, ""that is exactly what I could most wish for. And now do, when you get to town, find them out, wherever they may be; and if they are not married already, _make_ them marry. And as for wedding clothes, do not let them wait for that, but tell Lydia she shall have as much money as she chooses to buy them, after they are married.",0.138081,-0.075733,0.0245,102,86,0.843137,0.138081,0.5690405000000001,0.4621335,0.51225
