book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,270,"own beauties: or, if love be blind, It best agrees with night. Come, civil night, Thou sober-suited matron, all in black, And learn me how to lose a winning match, Play'd for a pair of stainless maidenhoods. Hood my unmann'd blood, bating in my cheeks, With thy black mantle, till strange love, grow bold, Think true love acted simple modesty. Come, night, come Romeo; come, thou day in night; For thou wilt lie upon the wings of night Whiter than new snow upon a raven's back.",0.177793,-0.134483,-0.012241,83,58,0.698795,0.177793,0.5888965,0.4327585,0.4938795
Romeo and Juliet.clean,271,"lose a winning match, Play'd for a pair of stainless maidenhoods. Hood my unmann'd blood, bating in my cheeks, With thy black mantle, till strange love, grow bold, Think true love acted simple modesty. Come, night, come Romeo; come, thou day in night; For thou wilt lie upon the wings of night Whiter than new snow upon a raven's back. Come gentle night, come loving black-brow'd night, Give me my Romeo, and when I shall die, Take him and cut him out in little stars, And he will make the face of heaven so fine That all the world will be in love with night, And pay no worship to the garish sun.",0.147987,-0.120887,-0.014863,110,80,0.727273,0.147987,0.5739935,0.4395565,0.4925685
Romeo and Juliet.clean,272,"than new snow upon a raven's back. Come gentle night, come loving black-brow'd night, Give me my Romeo, and when I shall die, Take him and cut him out in little stars, And he will make the face of heaven so fine That all the world will be in love with night, And pay no worship to the garish sun. O, I have bought the mansion of a love, But not possess'd it; and though I am sold, Not yet enjoy'd. So tedious is this day As is the night before some festival To an impatient child that hath new robes And may not wear them.",0.159145,-0.096526,-0.012776,103,76,0.737864,0.159145,0.5795725,0.451737,0.493612
Romeo and Juliet.clean,273,"will be in love with night, And pay no worship to the garish sun. O, I have bought the mansion of a love, But not possess'd it; and though I am sold, Not yet enjoy'd. So tedious is this day As is the night before some festival To an impatient child that hath new robes And may not wear them. O, here comes my Nurse, And she brings news, and every tongue that speaks But Romeo's name speaks heavenly eloquence. Enter Nurse, with cords. Now, Nurse, what news? What hast thou there? The cords that Romeo bid thee fetch? NURSE. Ay, ay, the cords. [_Throws them down._] JULIET. Ay me, what news? Why dost thou wring thy hands? NURSE.",0.129951,-0.005753,-0.025432,116,81,0.698276,0.129951,0.5649755,0.4971235,0.487284
Romeo and Juliet.clean,274,"them. O, here comes my Nurse, And she brings news, and every tongue that speaks But Romeo's name speaks heavenly eloquence. Enter Nurse, with cords. Now, Nurse, what news? What hast thou there? The cords that Romeo bid thee fetch? NURSE. Ay, ay, the cords. [_Throws them down._] JULIET. Ay me, what news? Why dost thou wring thy hands? NURSE. Ah, well-a-day, he's dead, he's dead, he's dead! We are undone, lady, we are undone. Alack the day, he's gone, he's kill'd, he's dead. JULIET. Can heaven be so envious? NURSE. Romeo can, Though heaven cannot. O Romeo, Romeo. Who ever would have thought it? Romeo! JULIET. What devil art thou, that dost torment me thus?",0.070493,-0.018013,-0.056893,118,75,0.635593,0.070493,0.5352465,0.49099349999999997,0.4715535
Romeo and Juliet.clean,275,"wring thy hands? NURSE. Ah, well-a-day, he's dead, he's dead, he's dead! We are undone, lady, we are undone. Alack the day, he's gone, he's kill'd, he's dead. JULIET. Can heaven be so envious? NURSE. Romeo can, Though heaven cannot. O Romeo, Romeo. Who ever would have thought it? Romeo! JULIET. What devil art thou, that dost torment me thus? This torture should be roar'd in dismal hell. Hath Romeo slain himself? Say thou but Ay, And that bare vowel I shall poison more Than the death-darting eye of cockatrice. I am not I if there be such an I; Or those eyes shut that make thee answer Ay. If he be slain, say Ay; or if not, No.",-0.046203,-0.045203,-0.094025,119,79,0.663866,-0.046203,0.4768985,0.4773985,0.4529875
Romeo and Juliet.clean,276,"thus? This torture should be roar'd in dismal hell. Hath Romeo slain himself? Say thou but Ay, And that bare vowel I shall poison more Than the death-darting eye of cockatrice. I am not I if there be such an I; Or those eyes shut that make thee answer Ay. If he be slain, say Ay; or if not, No. Brief sounds determine of my weal or woe. NURSE. I saw the wound, I saw it with mine eyes, God save the mark!—here on his manly breast. A piteous corse, a bloody piteous corse; Pale, pale as ashes, all bedaub'd in blood, All in gore-blood. I swounded at the sight. JULIET. O, break, my heart. Poor bankrout, break at once.",-0.088349,-0.052759,-0.079578,118,83,0.70339,-0.088349,0.4558255,0.4736205,0.460211
Romeo and Juliet.clean,277,"Brief sounds determine of my weal or woe. NURSE. I saw the wound, I saw it with mine eyes, God save the mark!—here on his manly breast. A piteous corse, a bloody piteous corse; Pale, pale as ashes, all bedaub'd in blood, All in gore-blood. I swounded at the sight. JULIET. O, break, my heart. Poor bankrout, break at once. To prison, eyes; ne'er look on liberty. Vile earth to earth resign; end motion here, And thou and Romeo press one heavy bier. NURSE. O Tybalt, Tybalt, the best friend I had. O courteous Tybalt, honest gentleman! That ever I should live to see thee dead. JULIET. What storm is this that blows so contrary?",0.003526,-0.078397,-0.025987,113,78,0.690265,0.003526,0.501763,0.4608015,0.4870065
Romeo and Juliet.clean,278,"Poor bankrout, break at once. To prison, eyes; ne'er look on liberty. Vile earth to earth resign; end motion here, And thou and Romeo press one heavy bier. NURSE. O Tybalt, Tybalt, the best friend I had. O courteous Tybalt, honest gentleman! That ever I should live to see thee dead. JULIET. What storm is this that blows so contrary? Is Romeo slaughter'd and is Tybalt dead? My dearest cousin, and my dearer lord? Then dreadful trumpet sound the general doom, For who is living, if those two are gone? NURSE. Tybalt is gone, and Romeo banished, Romeo that kill'd him, he is banished. JULIET. O God! Did Romeo's hand shed Tybalt's blood? NURSE.",0.02362,-0.030266,-0.012873,111,79,0.711712,0.02362,0.51181,0.484867,0.4935635
Romeo and Juliet.clean,279,"is this that blows so contrary? Is Romeo slaughter'd and is Tybalt dead? My dearest cousin, and my dearer lord? Then dreadful trumpet sound the general doom, For who is living, if those two are gone? NURSE. Tybalt is gone, and Romeo banished, Romeo that kill'd him, he is banished. JULIET. O God! Did Romeo's hand shed Tybalt's blood? NURSE. It did, it did; alas the day, it did. JULIET. O serpent heart, hid with a flowering face! Did ever dragon keep so fair a cave? Beautiful tyrant, fiend angelical, Dove-feather'd raven, wolvish-ravening lamb! Despised substance of divinest show! Just opposite to what thou justly seem'st, A damned saint, an honourable villain!",0.035346,0.024123,0.019852,114,81,0.710526,0.035346,0.517673,0.5120615,0.509926
Romeo and Juliet.clean,280,"God! Did Romeo's hand shed Tybalt's blood? NURSE. It did, it did; alas the day, it did. JULIET. O serpent heart, hid with a flowering face! Did ever dragon keep so fair a cave? Beautiful tyrant, fiend angelical, Dove-feather'd raven, wolvish-ravening lamb! Despised substance of divinest show! Just opposite to what thou justly seem'st, A damned saint, an honourable villain! O nature, what hadst thou to do in hell When thou didst bower the spirit of a fiend In mortal paradise of such sweet flesh? Was ever book containing such vile matter So fairly bound? O, that deceit should dwell In such a gorgeous palace. NURSE. There's no trust, No faith, no honesty in men.",0.038187,0.012125,0.092738,114,80,0.701754,0.038187,0.5190935,0.5060625,0.546369
Romeo and Juliet.clean,281,"damned saint, an honourable villain! O nature, what hadst thou to do in hell When thou didst bower the spirit of a fiend In mortal paradise of such sweet flesh? Was ever book containing such vile matter So fairly bound? O, that deceit should dwell In such a gorgeous palace. NURSE. There's no trust, No faith, no honesty in men. All perjur'd, All forsworn, all naught, all dissemblers. Ah, where's my man? Give me some aqua vitae. These griefs, these woes, these sorrows make me old. Shame come to Romeo. JULIET. Blister'd be thy tongue For such a wish! He was not born to shame.",0.000563,-0.036,0.080016,100,64,0.64,0.000563,0.5002815,0.482,0.540008
Romeo and Juliet.clean,282,"In such a gorgeous palace. NURSE. There's no trust, No faith, no honesty in men. All perjur'd, All forsworn, all naught, all dissemblers. Ah, where's my man? Give me some aqua vitae. These griefs, these woes, these sorrows make me old. Shame come to Romeo. JULIET. Blister'd be thy tongue For such a wish! He was not born to shame. Upon his brow shame is asham'd to sit; For 'tis a throne where honour may be crown'd Sole monarch of the universal earth. O, what a beast was I to chide at him! NURSE. Will you speak well of him that kill'd your cousin? JULIET. Shall I speak ill of him that is my husband?",0.040521,-0.067817,0.049704,110,71,0.645455,0.040521,0.5202605,0.4660915,0.524852
Romeo and Juliet.clean,283,"was not born to shame. Upon his brow shame is asham'd to sit; For 'tis a throne where honour may be crown'd Sole monarch of the universal earth. O, what a beast was I to chide at him! NURSE. Will you speak well of him that kill'd your cousin? JULIET. Shall I speak ill of him that is my husband? Ah, poor my lord, what tongue shall smooth thy name, When I thy three-hours' wife have mangled it? But wherefore, villain, didst thou kill my cousin? That villain cousin would have kill'd my husband. Back, foolish tears, back to your native spring, Your tributary drops belong to woe, Which you mistaking offer up to joy.",0.050578,-0.036337,-0.030614,112,83,0.741071,0.050578,0.525289,0.4818315,0.484693
Romeo and Juliet.clean,284,"him that is my husband? Ah, poor my lord, what tongue shall smooth thy name, When I thy three-hours' wife have mangled it? But wherefore, villain, didst thou kill my cousin? That villain cousin would have kill'd my husband. Back, foolish tears, back to your native spring, Your tributary drops belong to woe, Which you mistaking offer up to joy. My husband lives, that Tybalt would have slain, And Tybalt's dead, that would have slain my husband. All this is comfort; wherefore weep I then? Some word there was, worser than Tybalt's death, That murder'd me. I would forget it fain, But O, it presses to my memory Like damned guilty deeds to sinners' minds.",-0.008963,-0.016512,-0.061112,112,80,0.714286,-0.008963,0.4955185,0.491744,0.469444
Romeo and Juliet.clean,285,"mistaking offer up to joy. My husband lives, that Tybalt would have slain, And Tybalt's dead, that would have slain my husband. All this is comfort; wherefore weep I then? Some word there was, worser than Tybalt's death, That murder'd me. I would forget it fain, But O, it presses to my memory Like damned guilty deeds to sinners' minds. Tybalt is dead, and Romeo banished. That 'banished,' that one word 'banished,' Hath slain ten thousand Tybalts. Tybalt's death Was woe enough, if it had ended there.",-0.119869,0.017689,-0.091934,85,61,0.717647,-0.119869,0.4400655,0.5088445,0.454033
Romeo and Juliet.clean,286,"weep I then? Some word there was, worser than Tybalt's death, That murder'd me. I would forget it fain, But O, it presses to my memory Like damned guilty deeds to sinners' minds. Tybalt is dead, and Romeo banished. That 'banished,' that one word 'banished,' Hath slain ten thousand Tybalts. Tybalt's death Was woe enough, if it had ended there. Or if sour woe delights in fellowship, And needly will be rank'd with other griefs, Why follow'd not, when she said Tybalt's dead, Thy father or thy mother, nay or both, Which modern lamentation might have mov'd? But with a rear-ward following Tybalt's death, 'Romeo is banished'—to speak that word Is father, mother, Tybalt, Romeo, Juliet, All slain, all dead.",-0.106938,-0.013263,-0.0693,121,80,0.661157,-0.106938,0.446531,0.4933685,0.46535
Romeo and Juliet.clean,287,"Or if sour woe delights in fellowship, And needly will be rank'd with other griefs, Why follow'd not, when she said Tybalt's dead, Thy father or thy mother, nay or both, Which modern lamentation might have mov'd? But with a rear-ward following Tybalt's death, 'Romeo is banished'—to speak that word Is father, mother, Tybalt, Romeo, Juliet, All slain, all dead. Romeo is banished, There is no end, no limit, measure, bound, In that word's death, no words can that woe sound. Where is my father and my mother, Nurse? NURSE. Weeping and wailing over Tybalt's corse. Will you go to them? I will bring you thither. JULIET. Wash they his wounds with tears.",-0.0108,-0.02068,-0.041107,112,75,0.669643,-0.0108,0.4946,0.48966,0.4794465
